"id","price_doc"
31752,3248333.34592875
31753,2974207.7826576
31754,79628345.5903659
31755,15074999.9504278
31756,2619739.58347915
31757,8428829.50006192
31758,13885333.2585931
31759,4847206.70294416
31760,4115233.82201656
31761,5961006.1898192
31762,297771.248486574
31763,10565852.3095546
31764,2298476.15303549
31765,3062657.61490135
31766,7012668.97290923
31767,5298383.87442968
31768,6573142.08453578
31769,9107889.11034008
31770,4001821.0979783
31771,3331888.589684
31772,13036831.6601467
31773,3108539.25237325
31774,4161101.3010792
31775,10943743.8141885
31776,242033.777201009
31777,620215.700427455
31778,7472295.88527267
31779,8119364.94329716
31780,6419875.29062589
31781,4564110.69107219
31782,21540171.8684802
31783,5277861.50150578
31784,4789259.93061893
31785,3747806.05864026
31786,4796305.5807604
31787,8468991.40990693
31788,3668113.51412994
31789,4115233.82201656
31790,3317439.19344891
31791,5802475.25962403
31792,8934534.79356217
31793,51728973.3668635
31794,4285912.3818086
31795,5835659.63290303
31796,6098901.40276243
31797,6894682.32877608
31798,22301257.4529878
31799,4205895.41540756
31800,19194844.3420466
31801,3043522.68889418
31802,12707243.2446431
31803,18527093.6408043
31804,9748253.74047629
31805,3043522.68889418
31806,4568874.2463498
31807,5474051.551652
31808,13355214.4240613
31809,19401303.0323479
31810,4557142.76885682
31811,4575001.17380237
31812,1694147.76408575
31813,4911823.68721436
31814,6056928.20059392
31815,4115233.82201656
31816,5416649.26560348
31817,3053842.63172261
31818,14080870.9902496
31819,7712170.27623879
31820,5068778.83289349
31821,959569.532882505
31822,1811402.21035716
31823,3821444.99209833
31824,3174825.43001629
31825,4144862.02976023
31826,12696920.7953269
31827,10242028.9107752
31828,5673017.05272416
31829,7439387.48659922
31830,4453484.26289
31831,3913732.83810746
31832,15946475.1785187
31833,5820648.76123845
31834,9150276.44608553
31835,4016285.31385928
31836,5033536.73842704
31837,3054523.13197098
31838,6677295.52446523
31839,3030773.49709002
31840,5104327.67996297
31841,4064998.74759812
31842,13348360.620677
31843,3141436.81527888
31844,7042488.45386202
31845,6048605.995372
31846,4760703.46271099
31847,5823535.12730226
31848,8061708.18522553
31849,13606034.5273214
31850,8303420.8404308
31851,12748890.8218143
31852,7363364.84877279
31853,10267740.9815249
31854,8326135.57535402
31855,295842.666887819
31856,5059961.1779376
31857,14216879.7830176
31858,7923251.76677979
31859,30352546.679463
31860,2788160.65410332
31861,9881712.40897416
31862,5844948.7012845
31863,11470042.1039175
31864,2878057.64656773
31865,7826312.23450799
31866,309726.324287338
31867,6658595.73819131
31868,6260344.26750091
31869,2352415.5242849
31870,3241416.21223846
31871,4338625.21447234
31872,29420089.599305
31873,4577170.32718234
31874,4155848.44704886
31875,7824997.6693879
31876,4064998.74759812
31877,17002572.7317934
31878,3474260.67019597
31879,2433140.78213648
31880,8588580.03888498
31881,4016285.31385928
31882,18359355.5766378
31883,4064998.74759812
31884,6292430.18891621
31885,44348405.2675911
31886,7863152.84044125
31887,4123736.34649053
31888,2045029.92476081
31889,3668999.54409337
31890,4062980.1621043
31891,9590727.31127305
31892,3331888.589684
31893,2941053.14536718
31894,11215836.3996513
31895,3549942.61731855
31896,3331888.589684
31897,3665023.97372655
31898,3570922.65185115
31899,6407066.31607568
31900,5072548.06718879
31901,6301403.73823518
31902,5281330.19367863
31903,13841798.2687274
31904,3275064.63961586
31905,18151381.6478626
31906,5150224.3426456
31907,5454168.30599174
31908,6043837.67068761
31909,6665231.58504088
31910,5767448.90806032
31911,3359307.47898463
31912,7042488.45386202
31913,4744946.5682187
31914,1311500.12779907
31915,9407242.11732008
31916,3275064.63961586
31917,4247246.64683569
31918,3952703.00802718
31919,4149749.29843797
31920,4305343.62365541
31921,3789355.90148752
31922,4327748.75725177
31923,12579046.6402518
31924,16426157.9268831
31925,18725972.8175626
31926,5632839.48140342
31927,12745333.2576358
31928,5414292.77551
31929,24405647.4564924
31930,4980774.24992945
31931,388521.286279868
31932,8050008.01746045
31933,2850105.62479143
31934,4559445.61416564
31935,468618.271838227
31936,4753442.35595175
31937,7635214.4126872
31938,6613465.84865509
31939,6255354.66330019
31940,9465831.08299435
31941,21207807.8655772
31942,5100765.57431603
31943,8652035.11792113
31944,9230.30853813671
31945,6392676.66660895
31946,17245972.104195
31947,9484756.51631013
31948,5212864.85348424
31949,1793363.22180447
31950,21522658.5108334
31951,9749862.42520882
31952,90335100.3458724
31953,3364444.51854708
31954,11871741.7633793
31955,6408695.03900972
31956,9217684.60804816
31957,9570612.80892642
31958,1471193.15304141
31959,2797020.80890925
31960,8230963.45808481
31961,10451635.613475
31962,33564216.8238533
31963,8892144.47727922
31964,5283685.45158697
31965,12131647.7628868
31966,4476354.18756726
31967,24908775.0351063
31968,3322627.86276097
31969,14310177.0908533
31970,62099883.0839497
31971,4558159.53485226
31972,3881659.37642786
31973,3821444.99209833
31974,7182505.12746422
31975,6242150.27066619
31976,3275064.63961586
31977,3166329.28163759
31978,4261938.72342284
31979,5458757.54233642
31980,4391926.25385169
31981,13303234.7997963
31982,3503051.13222586
31983,29107351.2839291
31984,6879412.2371459
31985,4123139.88835711
31986,4558159.53485226
31987,8717703.07316033
31988,32311238.6191411
31989,15099755.3747829
31990,3241416.21223846
31991,9864702.09856237
31992,4100441.57620115
31993,9730190.99442876
31994,6573142.08453578
31995,18136091.3494214
31996,8779528.13967847
31997,7440360.2513502
31998,5454168.30599174
31999,3708004.21133764
32000,7042488.45386202
32001,18388413.0077106
32002,3414133.3069195
32003,9569295.08167625
32004,6027995.12813095
32005,4391926.25385169
32006,22976357.9277635
32007,10636300.9816219
32008,7330754.84885279
32009,3331888.589684
32010,3896560.71573613
32011,7150848.36043436
32012,240237.203783664
32013,4221087.91040297
32014,4888662.13394001
32015,9459956.54113804
32016,4161101.3010792
32017,15462828.7588024
32018,12931934.8478026
32019,6083733.71501869
32020,5606456.37986343
32021,9807810.72040966
32022,4028528.36842341
32023,5494796.50875486
32024,7693040.84646113
32025,48674701.4243394
32026,3490914.08909719
32027,5566879.46592425
32028,3441529.56823256
32029,31092531.8396149
32030,3062657.61490135
32031,3331458.23133829
32032,10201718.2902691
32033,1928715.58059302
32034,5644476.15506239
32035,8394268.37935134
32036,21762331.5784299
32037,6644057.68084779
32038,1441473.42033002
32039,5766325.86139554
32040,5380932.63862614
32041,3241416.21223846
32042,8303420.8404308
32043,22770354.3517278
32044,3725612.925924
32045,3076783.31185329
32046,7894365.5382409
32047,13039101.9426728
32048,7382457.40805418
32049,2676333.73333923
32050,20055283.7703284
32051,6488331.59952773
32052,7042488.45386202
32053,7059145.4483183
32054,5798810.38437538
32055,1918720.43296976
32056,15963660.61179
32057,1989074.20706518
32058,929016.044222653
32059,4392452.32224731
32060,5021671.60216609
32061,9073185.20145887
32062,4600716.55978969
32063,11243985.3305502
32064,9126722.06919355
32065,4169564.88647282
32066,10313942.8892903
32067,4230752.97878248
32068,4408317.80550866
32069,309495.648407155
32070,7668142.1537707
32071,6191265.10455547
32072,842209.193037909
32073,5321836.16564398
32074,7091760.45446248
32075,17932906.5306183
32076,17817540.3599346
32077,5470322.47164088
32078,5597835.49656985
32079,3587572.3892131
32080,4856166.94689866
32081,15456553.1184784
32082,3978813.37558904
32083,3267383.12325387
32084,16201296.7059552
32085,13825430.5911437
32086,10842953.3192947
32087,4205452.07963189
32088,4106492.59486768
32089,4531604.83076228
32090,7379352.90613556
32091,6419875.29062589
32092,7091760.45446248
32093,4636250.29819612
32094,6672267.84626527
32095,7117456.6705458
32096,372028.908334723
32097,15917264.8831211
32098,19065245.7721504
32099,11130113.1012817
32100,11735002.5918717
32101,3215619.16699197
32102,3085933.18658841
32103,3348895.08899563
32104,4435152.34728275
32105,2620429.08525286
32106,6419875.29062589
32107,4026771.78139608
32108,3870360.8858964
32109,12781620.3683381
32110,3331458.23133829
32111,6386422.76699421
32112,15535850.2977794
32113,2090332.98589774
32114,24579015.4933852
32115,1531657.4059321
32116,2646269.48072783
32117,7938609.62663415
32118,5506264.29901932
32119,10761180.2004409
32120,17822037.2882757
32121,309726.324287338
32122,5981815.52169818
32123,19499537.5088314
32124,13922357.5079342
32125,7192080.58427377
32126,5573276.97734378
32127,10750362.8623384
32128,8266384.86468394
32129,5417023.33714029
32130,4030596.36761411
32131,10862521.0306362
32132,240237.203783664
32133,3352331.89937237
32134,3348712.92472508
32135,7619137.28718582
32136,7061677.5314316
32137,24664274.7264503
32138,8300328.1816414
32139,4038463.62796324
32140,6983370.02292851
32141,2931248.63790288
32142,3570922.65185115
32143,1514846.39731511
32144,3490914.08909719
32145,48789956.460237
32146,5844948.7012845
32147,6970875.03175966
32148,4340940.58868797
32149,13480786.2437529
32150,4064998.74759812
32151,10953973.5874167
32152,6790667.42726109
32153,6573142.08453578
32154,1962089.63290164
32155,4470049.96937046
32156,1951458.17964203
32157,775705.953753362
32158,11542454.4596259
32159,46751069.6082571
32160,5822250.19745415
32161,9739645.7179733
32162,13399739.0980147
32163,14321966.4897948
32164,17820300.8319429
32165,11275532.1138927
32166,10673346.73759
32167,13778826.9976771
32168,17078180.3908795
32169,24569401.9016534
32170,43272077.9422773
32171,20055490.7369869
32172,8245946.04807113
32173,2979600.09262008
32174,6211466.95396894
32175,27743144.7259366
32176,11437161.8657594
32177,2223617.43003136
32178,15747092.0956027
32179,24846338.3605645
32180,10191351.7140057
32181,2297535.70657329
32182,1329606.50653212
32183,3422647.48741311
32184,14535953.4738394
32185,987333.48482254
32186,26923363.6830048
32187,6407066.31607568
32188,9031885.52885759
32189,3348712.92472508
32190,3725612.925924
32191,4378815.93104052
32192,19105519.3802394
32193,6000246.58203355
32194,3172232.87694896
32195,10565852.3095546
32196,50495340.0112673
32197,2914055.45268993
32198,6573142.08453578
32199,1437301.6875429
32200,41133735.3937426
32201,7280216.90966745
32202,5321836.16564398
32203,2490515.85603413
32204,7357870.59803976
32205,12590791.8701774
32206,5951361.04226209
32207,11162689.1767087
32208,2267142.80446128
32209,6282799.15428523
32210,3214634.28951034
32211,13760577.8037406
32212,7150848.36043436
32213,3426535.76690432
32214,7363364.84877279
32215,7065958.9676449
32216,46186582.918359
32217,4985980.09411145
32218,5606456.37986343
32219,15540557.7103808
32220,1317209.53031043
32221,9536959.9235903
32222,6408695.03900972
32223,5782479.68103201
32224,16705480.6622604
32225,9842115.33600511
32226,13209640.9641117
32227,24430784.7322975
32228,12858650.8617056
32229,17337133.1649247
32230,4338625.21447234
32231,12887962.8205974
32232,3317439.19344891
32233,53188269.232273
32234,10577386.5613162
32235,4426945.28455728
32236,1461753.52739246
32237,4528580.37634057
32238,8355882.6044888
32239,12112025.2473994
32240,7190368.18092066
32241,3441529.56823256
32242,15845827.3515839
32243,6556774.04458559
32244,4526035.48547246
32245,7378003.87961106
32246,2784857.0810764
32247,6952997.92628701
32248,4992112.98045017
32249,7338538.11290897
32250,17819073.1965684
32251,6820347.72101002
32252,27846680.0270859
32253,10219405.1878284
32254,57087345.0380502
32255,12089657.7972102
32256,4052989.06378585
32257,3335722.13509088
32258,2736950.04686676
32259,6090174.22241822
32260,27321158.860039
32261,47684379.253114
32262,7938609.62663415
32263,4398546.36568066
32264,7633682.59939705
32265,56880900.414396
32266,4335978.03199786
32267,8468991.40990693
32268,5865452.62984132
32269,8433058.05389724
32270,15623689.7237937
32271,7839452.93719107
32272,2616198.43420623
32273,7470479.3681334
32274,4879153.1703279
32275,4052989.06378585
32276,10761180.2004409
32277,1752094.15362947
32278,14120795.7884149
32279,7965982.74681805
32280,5553476.6544609
32281,5063086.59322993
32282,14998406.8731809
32283,6573142.08453578
32284,5131074.14248263
32285,4772035.92590497
32286,9276678.07026619
32287,21138301.9628068
32288,5483187.24382205
32289,5175869.16822272
32290,10464260.8185798
32291,24960515.5124406
32292,1753897.91172371
32293,4039855.79335336
32294,4652961.90537159
32295,11121077.7816426
32296,12620576.5400339
32297,9007175.09807943
32298,7669345.53813748
32299,8004904.23521576
32300,6846004.4680312
32301,18551861.6875467
32302,8795637.86803332
32303,6818390.16615308
32304,4879153.1703279
32305,5925682.40810561
32306,10404658.7663196
32307,14550567.8173207
32308,7633279.39960694
32309,8113076.4622106
32310,28317403.8368279
32311,3402765.95682914
32312,6391174.09368119
32313,10629272.2756924
32314,7733060.88318405
32315,11144214.4904392
32316,4668296.8892535
32317,10854430.9155789
32318,28273973.6318822
32319,2381824.56177825
32320,9640581.37707303
32321,7167424.48200219
32322,12597456.0801023
32323,8564924.82138811
32324,1763847.46362412
32325,6937028.90270032
32326,4245342.21350441
32327,4834118.53785716
32328,2957006.9917196
32329,6844268.48407614
32330,22790370.2525076
32331,9498153.52451248
32332,18967973.9037541
32333,3208307.45405177
32334,8441255.45862225
32335,7573795.66317538
32336,3970683.68802923
32337,11974400.2306604
32338,4574520.29135972
32339,5750794.25573978
32340,7446702.64049229
32341,1463892.24957947
32342,9081459.30842395
32343,13595834.9550367
32344,4047051.99549554
32345,5127620.55777338
32346,672033.923553573
32347,6799885.23745066
32348,5091659.33555398
32349,4642590.50490868
32350,6497253.11176142
32351,4715577.61908215
32352,6224489.12961156
32353,2484798.655267
32354,9858057.72921167
32355,4159262.19627999
32356,5848279.8279499
32357,10743430.8267529
32358,3845996.10024446
32359,19478928.3166825
32360,9806607.99303434
32361,4207560.04446156
32362,8135512.54906997
32363,33974115.4458275
32364,4714423.28258343
32365,2216527.47629947
32366,11859464.1852262
32367,2969768.46157987
32368,9101638.08798392
32369,12419007.7434237
32370,5164013.02064901
32371,5712584.42277335
32372,11082144.2294175
32373,6406335.89784779
32374,6424603.79271844
32375,4742020.18227009
32376,12781751.3293302
32377,2812934.27294102
32378,10989935.3717483
32379,5256924.20139324
32380,40711123.8155491
32381,1945108.55151152
32382,10399178.5916826
32383,15606078.9952576
32384,4338625.21447234
32385,6970831.43055358
32386,10366386.6742805
32387,6422998.05589354
32388,1529085.20295777
32389,28478342.2943176
32390,4679418.70901603
32391,6573142.08453578
32392,6793421.05893231
32393,21762331.5784299
32394,4806987.84147524
32395,4879153.1703279
32396,1989074.20706518
32397,6573142.08453578
32398,8001867.56797177
32399,19234840.9984434
32400,5247076.26996365
32401,3172513.70613573
32402,3317439.19344891
32403,11697245.4382919
32404,4252691.56011695
32405,16212470.0285612
32406,7363364.84877279
32407,12410532.493965
32408,4766261.87631758
32409,16690492.8387618
32410,5897004.98754398
32411,21762331.5784299
32412,10645550.3486917
32413,7485008.69680601
32414,15186006.4607205
32415,4283160.45434386
32416,3307758.97948274
32417,18032871.4645048
32418,3643064.89851602
32419,4696564.80125091
32420,12057406.9175782
32421,239700.836727067
32422,681046.29012509
32423,6044967.94897358
32424,4650169.94172232
32425,4558159.53485226
32426,7385728.38802852
32427,6168831.11300468
32428,14096851.3095522
32429,10981086.6146879
32430,1665455.87430687
32431,11303953.2917938
32432,24664274.7264503
32433,5360835.29339112
32434,5923353.37544425
32435,7451376.54838976
32436,17770287.5246373
32437,5324222.33016721
32438,4356031.2828713
32439,2014277.53521334
32440,4784046.84471478
32441,3560537.94692186
32442,7024133.27540608
32443,3707218.44625255
32444,5325614.24415273
32445,7424831.53868927
32446,2406049.37629159
32447,8374014.94362133
32448,1982660.96277027
32449,13958548.4410028
32450,8078171.48670088
32451,5195509.77722881
32452,17550999.758963
32453,8276656.03392168
32454,5882458.78017534
32455,9095341.24477218
32456,6289635.62280191
32457,5127620.55777338
32458,11667739.9648894
32459,8495832.99673072
32460,1522023.61822636
32461,4510024.22113798
32462,8563351.1883577
32463,1626105.24237768
32464,2441330.88211884
32465,5131074.14248263
32466,1748284.08405476
32467,6596941.32383541
32468,3458284.1026897
32469,3019137.11797818
32470,6416459.76843048
32471,49783498.5568481
32472,9876696.68915219
32473,5907797.65962902
32474,9312647.5392097
32475,6481137.18813717
32476,19078364.3667647
32477,3312319.36914788
32478,5844948.7012845
32479,3364728.29075583
32480,10657042.346448
32481,6025000.46727096
32482,4064998.74759812
32483,10955333.8828722
32484,11792709.5551059
32485,7416097.36726185
32486,6128618.17648965
32487,1313942.29601581
32488,12478947.5430568
32489,11414875.9382044
32490,10414545.3943955
32491,2959950.54051982
32492,11194172.9426914
32493,23630512.4133302
32494,35350660.545578
32495,7476433.37022665
32496,2426753.43470954
32497,9303792.99404144
32498,7318518.72837107
32499,15499136.1265257
32500,7029073.99129366
32501,3402818.8639583
32502,6773099.87296365
32503,4515689.60174441
32504,7208562.79455438
32505,1240158.87165004
32506,13319420.5676126
32507,1122809.26756718
32508,14462412.9403531
32509,1653814.59144147
32510,11102237.6308197
32511,3963515.97328367
32512,9076240.84564423
32513,3912546.92041158
32514,4084312.8731928
32515,8658208.02734964
32516,10810910.6880843
32517,14781575.1881897
32518,3490914.08909719
32519,4558159.53485226
32520,242033.777201009
32521,3838632.29520293
32522,3652123.70316069
32523,3235773.76618689
32524,14233368.0778255
32525,8806469.88062475
32526,12592289.2210003
32527,6016083.94489186
32528,2697598.12639202
32529,1313942.29601581
32530,7826767.46548109
32531,1313942.29601581
32532,6032745.56689616
32533,2438337.6276297
32534,4563079.8066762
32535,5625983.41423873
32536,15509254.4338205
32537,8300328.1816414
32538,32084547.6410661
32539,2401572.23014812
32540,9370552.54405283
32541,5994037.73862817
32542,5048391.69116642
32543,7042488.45386202
32544,4879153.1703279
32545,4879153.1703279
32546,9815756.98682718
32547,6076610.21439693
32548,6552009.8900127
32549,3140758.25835952
32550,7466428.47717387
32551,3740841.58889525
32552,1924786.78193323
32553,8093939.96862311
32554,33627132.4677939
32555,8112999.76334514
32556,8090328.02788952
32557,3348712.92472508
32558,8468991.40990693
32559,1513697.61747564
32560,5356095.18578303
32561,1611627.88264636
32562,1445487.80533604
32563,1717388.68183151
32564,10232397.6462265
32565,9131946.80001556
32566,4378815.93104052
32567,4898843.12640641
32568,10795979.3880227
32569,21762331.5784299
32570,4358895.455269
32571,34999144.8451753
32572,5844948.7012845
32573,2971830.52635563
32574,10024178.4913269
32575,2518337.66119317
32576,5119896.4603854
32577,5989475.3730102
32578,7181131.81490777
32579,5202511.99920939
32580,8427200.21264107
32581,7029073.99129366
32582,5844948.7012845
32583,6778167.12003969
32584,5028726.20567874
32585,3510475.50224963
32586,5922034.68795885
32587,2073882.98246142
32588,8547171.27024976
32589,296332.679215157
32590,5304534.71030658
32591,6352807.97940007
32592,3246087.94400459
32593,3275507.76177593
32594,5175869.16822272
32595,8300328.1816414
32596,11162689.1767087
32597,2926282.22862726
32598,10489399.311157
32599,446766.044087965
32600,13134696.960401
32601,4774627.06357455
32602,24313014.6836225
32603,9285414.25516948
32604,6738626.9827281
32605,3441529.56823256
32606,3628172.94697771
32607,5922688.44398781
32608,13010700.2712862
32609,9314253.12427502
32610,8518929.93980017
32611,8964362.27774821
32612,5353362.02597449
32613,7084066.40155009
32614,6890137.64453572
32615,3977814.63536898
32616,1900869.84127483
32617,8027221.84469263
32618,2779314.16245174
32619,3411003.32252784
32620,32867579.2192301
32621,7985551.90323338
32622,15144418.5235173
32623,12815958.9060641
32624,6441022.04970751
32625,13247143.712694
32626,1178904.17620362
32627,17101110.6536258
32628,7363364.84877279
32629,33653509.8181626
32630,2737373.24159695
32631,6852772.64170484
32632,7762392.21583086
32633,25688767.4541143
32634,5917387.06786359
32635,2278677.05054354
32636,2260366.9753731
32637,2255804.58775306
32638,4052989.06378585
32639,8070582.75347463
32640,2256633.4953726
32641,1862808.40679274
32642,6520527.16527569
32643,5285591.50219822
32644,7234755.18143483
32645,5609978.82321867
32646,14481542.6935122
32647,13501575.2010509
32648,17456989.7544137
32649,20917148.7155
32650,5801862.96939563
32651,242033.777201009
32652,7765136.0012748
32653,15545139.5118498
32654,20461776.7809971
32655,14233347.2043871
32656,3470512.72685176
32657,1446823.72446182
32658,8776279.81128285
32659,3285611.96641484
32660,7308707.90914024
32661,6619560.65746346
32662,16953332.4388608
32663,4106166.24053576
32664,15400611.5705297
32665,13501575.2010509
32666,8946522.59763321
32667,23008638.5153668
32668,7386170.55388438
32669,37542651.3142467
32670,7640013.5553949
32671,5887103.24904224
32672,6176196.9000694
32673,44069968.4374812
32674,7634945.68302649
32675,4064998.74759812
32676,6897978.49663192
32677,1114719.03979834
32678,6511921.43888449
32679,13732738.282052
32680,7693755.06697098
32681,8229863.45457529
32682,5424589.82990448
32683,3420728.05842033
32684,2686515.46613972
32685,6906223.96840052
32686,3818140.30006471
32687,5757107.89864564
32688,11936398.9685198
32689,6878277.85068483
32690,2004323.47552393
32691,5786897.69024943
32692,13602193.18808
32693,3666750.44868191
32694,9858057.72921167
32695,9447643.14568918
32696,4332317.18879491
32697,3572807.56447504
32698,2527740.80655318
32699,9008542.51112172
32700,1724566.16475465
32701,15559174.3633904
32702,10650429.5223571
32703,9840876.80603479
32704,13333340.3920409
32705,11479796.5101007
32706,759357.567048735
32707,11794035.9359734
32708,3791607.7311065
32709,4533971.31629854
32710,17010864.3791187
32711,12099827.9555525
32712,2792025.98974861
32713,14278228.9510853
32714,8934534.79356217
32715,1498319.22041773
32716,4329145.94926916
32717,13193906.7823723
32718,5516305.41981308
32719,28415221.2803772
32720,5753262.99119702
32721,17258170.4283401
32722,1313942.29601581
32723,5707021.90840073
32724,5563873.32448821
32725,11284319.3835924
32726,760411.299396993
32727,7331938.164686
32728,46334329.4515721
32729,2147028.74101003
32730,4899057.93707177
32731,5186565.40221321
32732,3601264.53451182
32733,1488198.44267737
32734,3627469.69608358
32735,10053223.628725
32736,3049233.90606006
32737,5282142.49984801
32738,7256929.32692191
32739,15349627.2932346
32740,4280472.45551539
32741,17258583.8994661
32742,5610453.95903174
32743,2861112.51343862
32744,5060489.4492837
32745,49205456.7267282
32746,138646878.986149
32747,16323346.1731851
32748,2112159.51539332
32749,3332948.72718938
32750,128899972.165916
32751,4955603.65417748
32752,15854624.4122296
32753,713841.048028681
32754,3590254.68428624
32755,5744702.36956153
32756,5062038.25657257
32757,8071369.41752837
32758,6291974.94052775
32759,3590643.49415362
32760,9146958.42855619
32761,2463311.41270518
32762,7071385.21103171
32763,2222594.31280634
32764,502363.008801401
32765,3441529.56823256
32766,3616163.63749424
32767,17769652.784294
32768,12151220.897492
32769,4657313.41926901
32770,9969876.9651581
32771,5816798.60193683
32772,16732327.1657257
32773,4529321.78835092
32774,4693771.2909558
32775,8568233.49205229
32776,3355637.87215372
32777,11863482.1534603
32778,3138517.22034686
32779,3053022.64781445
32780,7538762.11483497
32781,25265163.3705088
32782,5226763.10463757
32783,25372277.4322691
32784,8979542.41540485
32785,3876919.27263431
32786,4391926.25385169
32787,7734412.43137314
32788,11819706.503493
32789,4062109.30438399
32790,2987011.38827613
32791,5922034.68795885
32792,4427651.91126172
32793,22510146.8258781
32794,240237.203783664
32795,4408549.12089336
32796,7267645.0812777
32797,9978572.71483177
32798,19238426.1696173
32799,19681518.1338758
32800,3234246.30359358
32801,2883714.75402105
32802,29733446.106303
32803,18504515.52886
32804,10583601.410865
32805,5358836.02707579
32806,3860806.63566925
32807,10229214.4737307
32808,2554293.35536683
32809,7280216.90966745
32810,7323965.64339506
32811,12861499.1690114
32812,4841347.51325946
32813,7029663.5660649
32814,4558159.53485226
32815,3220511.14649856
32816,1818956.92837233
32817,15608067.6170786
32818,21492651.2189091
32819,361553.955123246
32820,5669586.70951714
32821,6756690.55765427
32822,6509143.07180022
32823,6302851.88212824
32824,14422300.2105027
32825,5922161.91577692
32826,10610940.3443414
32827,21919669.4443998
32828,3907526.44540637
32829,4369640.25698472
32830,5600889.68608907
32831,3279808.95444118
32832,10007799.8116543
32833,11106669.385161
32834,18360525.9085352
32835,6264915.01077406
32836,2399862.79923665
32837,10025024.2580142
32838,2131813.20632136
32839,66532547.3864972
32840,2319344.69033984
32841,1129232.6782452
32842,8560277.36452987
32843,4076246.30596776
32844,5606456.37986343
32845,10868206.5692032
32846,14965796.7164852
32847,3910457.16805201
32848,8222665.22976752
32849,4917014.76418426
32850,8411006.40752115
32851,5944295.81846568
32852,3248333.34592875
32853,5833619.00746832
32854,6672836.90323753
32855,10260093.842736
32856,9626422.96003795
32857,7985179.91196897
32858,3172232.87694896
32859,12058367.5526224
32860,6435838.88109735
32861,7459496.87725149
32862,3860233.51123182
32863,1313942.29601581
32864,10720518.622516
32865,2739636.89778512
32866,3172232.87694896
32867,2042133.94372199
32868,11114279.959347
32869,4087593.13444282
32870,6008235.97203172
32871,758415.219070134
32872,14442388.9006162
32873,3899402.05728101
32874,3228519.23368471
32875,7765907.33138762
32876,23033230.9069045
32877,35071812.7826099
32878,9651527.70604593
32879,3464350.87933559
32880,12637548.3075253
32881,3369708.08817061
32882,6573142.08453578
32883,3220511.14649856
32884,6726366.66738812
32885,3890944.8029505
32886,6446404.96834089
32887,5536593.38259193
32888,7652335.3161882
32889,4542099.41569862
32890,3441529.56823256
32891,5684294.79803826
32892,7600669.40495658
32893,11752793.9939483
32894,23836564.807705
32895,19421175.4310188
32896,6936878.75983156
32897,361553.955123246
32898,26369917.3654783
32899,16063072.6912286
32900,7183777.13371881
32901,3200209.08295495
32902,3462581.09851948
32903,4487862.39536329
32904,8494210.22589859
32905,35832345.3498357
32906,2484482.9030209
32907,3635246.33554571
32908,2897106.1465506
32909,676902.599842465
32910,5434454.8706582
32911,6717564.81087635
32912,4084061.83094495
32913,2758323.02459818
32914,325912.929412169
32915,5286114.90679755
32916,15177759.2477334
32917,7579304.08899238
32918,8066945.29786472
32919,7113898.33142475
32920,3480657.72942377
32921,4127170.63735376
32922,4307956.75070222
32923,6079433.99328282
32924,638454.423890647
32925,6169164.07766993
32926,4699439.55422015
32927,11367966.266644
32928,12311675.9899374
32929,5345598.03864594
32930,5553731.83970934
32931,1678832.58666724
32932,22677509.7568181
32933,9150346.58231105
32934,10254755.459118
32935,18728039.3379622
32936,5913876.95081998
32937,4877971.44808641
32938,3181818.28772105
32939,4064998.74759812
32940,4533794.38686098
32941,8426697.00754098
32942,5722856.37918065
32943,5651602.00352708
32944,4363687.3796519
32945,1287116.39476848
32946,6991932.78702912
32947,7363364.84877279
32948,39961202.0703003
32949,8761509.39271637
32950,2902233.1929336
32951,3456927.61486611
32952,13665389.8013032
32953,8037423.08717345
32954,5745259.79110668
32955,7743618.43431726
32956,8883853.36215041
32957,60952104.8307125
32958,50647991.9281118
32959,13513408.3733822
32960,5748269.1239044
32961,4369092.78102475
32962,4062980.1621043
32963,10323994.4289514
32964,5961338.127938
32965,2700751.60242256
32966,5842912.77555141
32967,13647661.6716481
32968,2087985.68024912
32969,26016893.0439743
32970,7403505.5265871
32971,1611466.86078563
32972,9046300.1964425
32973,30333881.7065897
32974,7428639.22794851
32975,1962768.34129005
32976,10905199.8704927
32977,2744171.87174416
32978,7410997.14118889
32979,7991937.40587831
32980,5022737.16325651
32981,1427067.05807445
32982,3832054.10652987
32983,8697072.72655468
32984,3326466.71719002
32985,4575977.48323817
32986,4161101.3010792
32987,9915815.58190623
32988,4488526.88258487
32989,13107025.5982461
32990,20903041.5212255
32991,4051676.5318548
32992,4911823.68721436
32993,9709597.66841066
32994,3275507.76177593
32995,6048617.9642746
32996,5342814.684749
32997,10626164.2390282
32998,7204552.00711724
32999,4343709.04262252
33000,2244666.59147618
33001,1508243.24130442
33002,5711204.56949828
33003,4308621.66078129
33004,53067296.3498821
33005,7542044.5020459
33006,7790019.82419131
33007,914326.57085318
33008,1700697.05853421
33009,10242028.9107752
33010,10736321.4010501
33011,4258560.78313508
33012,1118070.40471657
33013,4987019.80624723
33014,7008928.19648988
33015,4164320.85246404
33016,4141624.27880975
33017,3640040.05395458
33018,10850120.5232991
33019,5684294.79803826
33020,6497754.21080999
33021,7700694.10917692
33022,11402801.4139653
33023,9878044.08439166
33024,19198353.8724872
33025,2852299.59097064
33026,5606456.37986343
33027,4414133.65732008
33028,2870494.31311853
33029,2654628.43311184
33030,7743882.10376605
33031,7920720.07176786
